Nature_007-Nsrc31C_2340K;Nature;Nsrc31C;2340K;3.81481481481482;0.735738092877174;27;"SRC taken from ""Cattle"", RSRC C = Cattle and herd dogs playing";"HRC = ""H.264 coded at 2.34 Mbps, 720p resolution (1280 x 720)""";; ;3;3;5;4;5;3;3;5;4;4;4;3;3;5;3;4;4;4;3;4;4;4;3;4;5;3;4
Nature_008-Nsrc31C_SRC;Nature;Nsrc31C;SRC;3.77777777777778;0.577350269189626;27;"SRC taken from ""Cattle"", RSRC C = Cattle and herd dogs playing";"HRC = ""Original: converted to 720p 23.976 fps, H.264 encoded at 40Mbps""";; ;4;3;4;4;4;3;3;4;4;4;3;3;4;4;4;4;4;4;4;3;4;4;5;3;5;3;4
Nature_009-Nsrc31C_0951K;Nature;Nsrc31C;0951K;2.55555555555556;0.933699561847853;27;"SRC taken from ""Cattle"", RSRC C = Cattle and herd dogs playing";"HRC = ""H.264 coded at 951 Kbps, reduced resolution (696 x 392)""";; ;2;2;4;3;4;2;2;2;2;4;2;1;2;3;1;4;3;3;1;3;2;4;3;2;3;3;2
Nature_010-Nsrc31C_1732K;Nature;Nsrc31C;1732K;3.14814814814815;0.818239371770675;27;"SRC taken from ""Cattle"", RSRC C = Cattle and herd dogs playing";"HRC = ""H.264 coded at 1.732 Mbps, reduced resolution (1024 x 576)""";; ;3;4;4;3;4;3;2;3;2;3;3;2;3;4;2;2;3;3;5;3;2;4;4;4;3;3;4
Nature_011-Nsrc06U_0951K;Nature;Nsrc06U;0951K;3.14814814814815;0.718101326881879;27;"SRC taken from ""Animals"", RSRC Unique = Elephants";"HRC = ""H.264 coded at 951 Kbps, reduced resolution (696 x 392)""";; ;2;2;3;3;4;2;3;4;3;3;3;2;4;4;3;4;4;3;4;2;3;4;4;3;3;3;3
Nature_012-Nsrc06U_SRC;Nature;Nsrc06U;SRC;3.74074074074074;0.594370552161152;27;"SRC taken from ""Animals"", RSRC Unique = Elephants";"HRC = ""Original: converted to 720p 23.976 fps, H.264 encoded at 40Mbps""";; ;3;4;5;4;4;4;3;4;4;4;3;4;4;4;2;3;3;4;4;3;4;4;4;4;4;4;4
Nature_013-Nsrc33F_SRC;Nature;Nsrc33F;SRC;2.11111111111111;0.847318545736323;27;"SRC taken from ""Everglades"", RSRC F = beach, boats, and waves";"HRC = ""Ugly original: noticable quality problems yet professionally produced""";; ;2;2;3;1;3;2;2;2;1;3;2;1;2;4;1;2;1;3;1;2;2;3;2;4;2;2;2
Nature_014-Nsrc33F_SRC;Nature;Nsrc33F;SRC;3.77777777777778;0.800640769025436;27;"SRC taken from ""Everglades"", RSRC F = beach, boats, and waves";"HRC = ""Original: converted to 720p 23.976 fps, H.264 encoded at 40Mbps""";; ;3;4;4;4;4;3;4;5;4;4;5;3;3;5;2;3;4;4;3;3;3;4;5;5;4;3;4
Nature_015-Nsrc33F_2340K;Nature;Nsrc33F;2340K;4.14814814814815;0.769800358919501;27;"SRC taken from ""Everglades"", RSRC F = beach, boats, and waves";"HRC = ""H.264 coded at 2.34 Mbps, 720p resolution (1280 x 720)""";; ;3;5;4;4;4;4;3;4;5;4;5;3;4;5;5;3;5;5;4;3;4;4;5;5;3;5;4
Nature_016-Nsrc33F_0512K;Nature;Nsrc33F;0512K;2.33333333333333;0.832050294337844;27;"SRC taken from ""Everglades"", RSRC F = beach, boats, and waves";"HRC = ""H.264 coded at 512 Kbps, reduced resolution (512 x 288)""";; ;1;2;3;1;3;2;3;3;2;2;3;2;3;5;2;3;2;3;2;2;1;3;2;2;2;2;2
Nature_017-Nsrc33F_SRC;Nature;Nsrc33F;SRC;4.51851851851852;0.642732769590452;27;"SRC taken from ""Everglades"", RSRC F = beach, boats, and waves";"HRC = ""Original: converted to 720p 23.976 fps, H.264 encoded at 40Mbps""";; ;4;5;5;5;5;5;4;5;5;5;4;4;3;5;5;4;4;4;4;4;5;3;5;5;5;5;5
Nature_018-Nsrc33F_1732K;Nature;Nsrc33F;1732K;3.88888888888889;0.891555828241729;27;"SRC taken from ""Everglades"", RSRC F = beach, boats, and waves";"HRC = ""H.264 coded at 1.732 Mbps, reduced resolution (1024 x 576)""";; ;3;5;4;3;5;2;4;4;4;3;5;2;4;4;5;3;4;4;4;3;4;4;4;5;3;5;5
Nature_019-Nsrc33G_SRC;Nature;Nsrc33G;SRC;4.22222222222222;0.800640769025436;27;"SRC taken from ""Everglades"", RSRC G = moving boatsfrom shore";"HRC = ""Original: converted to 720p 23.976 fps, H.264 encoded at 40Mbps""";; ;3;3;4;4;5;4;4;5;4;4;5;3;5;5;3;3;5;4;5;3;5;4;5;5;4;5;5
Nature_020-Nsrc33F_0951K;Nature;Nsrc33F;0951K;2.88888888888889;0.847318545736323;27;"SRC taken from ""Everglades"", RSRC F = beach, boats, and waves";"HRC = ""H.264 coded at 951 Kbps, reduced resolution (696 x 392)""";; ;3;3;3;1;4;3;3;3;3;3;3;2;3;4;3;3;1;4;1;3;3;3;4;2;3;3;4
Nature_021-Nsrc33G_0951K;Nature;Nsrc33G;0951K;2.77777777777778;0.891555828241729;27;"SRC taken from ""Everglades"", RSRC G = moving boatsfrom shore";"HRC = ""H.264 coded at 951 Kbps, reduced resolution (696 x 392)""";; ;2;2;3;1;3;2;3;3;3;3;4;2;3;3;2;4;1;5;2;3;3;4;3;3;3;2;3
Nature_022-Nsrc33G_2340K;Nature;Nsrc33G;2340K;3.40740740740741;1.15223058787524;27;"SRC taken from ""Everglades"", RSRC G = moving boatsfrom shore";"HRC = ""H.264 coded at 2.34 Mbps, 720p resolution (1280 x 720)""";; ;3;2;4;1;2;3;3;5;3;4;5;2;3;4;2;5;2;4;5;3;4;4;4;5;4;2;4
Nature_023-Nsrc33H_1256K;Nature;Nsrc33H;1256K;2.85185185185185;0.718101326881879;27;"SRC taken from ""Geese"", RSRC H = Canadian geese swimming";"HRC = ""H.264 coded at 1.256 Mbps, reduced resolution (824 x 464)""";; ;2;2;3;2;4;2;2;4;2;3;3;3;3;4;2;3;4;3;3;3;3;3;4;2;3;2;3
Nature_024-Nsrc33H_0951K;Nature;Nsrc33H;0951K;1.81481481481481;0.833760574239808;27;"SRC taken from ""Geese"", RSRC H = Canadian geese swimming";"HRC = ""H.264 coded at 951 Kbps, reduced resolution (696 x 392)""";; ;1;1;2;1;2;1;1;1;1;2;2;1;2;2;1;2;2;3;4;1;2;4;2;2;2;2;2
Nature_025-Nsrc33K_SRC;Nature;Nsrc33K;SRC;4.7037037037037;0.541707756495413;27;"SRC taken from ""Geese"", RSRC K = swimming closeup";"HRC = ""Original: converted to 720p 23.976 fps, H.264 encoded at 40Mbps""";; ;4;4;5;5;5;5;3;5;5;5;5;4;4;5;5;5;4;5;5;5;5;5;5;5;5;4;5
Nature_026-Nsrc33H_SRC;Nature;Nsrc33H;SRC;4.85185185185185;0.362013992898246;27;"SRC taken from ""Geese"", RSRC H = Canadian geese swimming";"HRC = ""Original: converted to 720p 23.976 fps, H.264 encoded at 40Mbps""";; ;4;5;5;4;5;5;5;5;5;4;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
Nature_027-Nsrc33I_0512K;Nature;Nsrc33I;0512K;2.33333333333333;0.784464540552736;27;"SRC taken from ""Geese"", RSRC I = Canadian geese flying";"HRC = ""H.264 coded at 512 Kbps, reduced resolution (512 x 288)""";; ;3;2;3;2;2;2;2;2;1;3;2;1;2;3;1;4;2;3;4;2;2;3;3;2;2;2;3
Nature_028-Nsrc33I_SRC;Nature;Nsrc33I;SRC;3.51851851851852;0.848998068783269;27;"SRC taken from ""Geese"", RSRC I = Canadian geese flying";"HRC = ""Original: converted to 720p 23.976 fps, H.264 encoded at 40Mbps""";; ;4;2;4;3;4;3;4;5;4;4;5;3;3;4;2;2;3;3;3;3;3;4;3;5;4;4;4
Nature_029-Nsrc33J_1256K;Nature;Nsrc33J;1256K;4.11111111111111;0.751067616198811;27;"SRC taken from ""Geese"", RSRC J = Canadian geese walking";"HRC = ""H.264 coded at 1.256 Mbps, reduced resolution (824 x 464)""";; ;3;4;4;3;5;4;3;5;5;4;5;3;5;5;4;4;4;5;4;3;3;4;5;5;4;4;4
Nature_030-Nsrc33I_0951K;Nature;Nsrc33I;0951K;3.19230769230769;0.895286804068094;26;"SRC taken from ""Geese"", RSRC I = Canadian geese flying";"HRC = ""H.264 coded at 951 Kbps, reduced resolution (696 x 392)""";; ;2;3;4;1;4;3;3;3;3;4;4;2;2;4;;3;4;3;3;4;3;5;4;3;4;2;3
Nature_031-Nsrc33J_SRC;Nature;Nsrc33J;SRC;4.07407407407407;0.780824314226068;27;"SRC taken from ""Geese"", RSRC J = Canadian geese walking";"HRC = ""Original: converted to 720p 23.976 fps, H.264 encoded at 40Mbps""";; ;3;2;4;4;4;4;4;5;5;5;4;3;3;4;5;3;5;4;4;4;4;4;5;5;4;4;5
Nature_032-Nsrc33J_1732K;Nature;Nsrc33J;1732K;3.77777777777778;0.847318545736323;27;"SRC taken from ""Geese"", RSRC J = Canadian geese walking";"HRC = ""H.264 coded at 1.732 Mbps, reduced resolution (1024 x 576)""";; ;3;4;4;3;4;2;3;4;5;4;4;2;4;5;4;4;5;3;3;3;4;4;4;5;3;5;4
Nature_033-Nsrc33J_1256K;Nature;Nsrc33J;1256K;3.59259259259259;0.797074422703197;27;"SRC taken from ""Geese"", RSRC J = Canadian geese walking";"HRC = ""H.264 coded at 1.256 Mbps, reduced resolution (824 x 464)""";; ;3;3;4;2;4;3;3;4;4;3;5;3;3;5;4;4;4;5;3;3;3;4;5;4;3;3;3
Nature_034-Nsrc33J_2340K;Nature;Nsrc33J;2340K;4.7037037037037;0.465321626968075;27;"SRC taken from ""Geese"", RSRC J = Canadian geese walking";"HRC = ""H.264 coded at 2.34 Mbps, 720p resolution (1280 x 720)""";; ;5;5;5;4;5;5;4;5;5;5;5;4;5;5;5;4;5;5;4;4;5;4;5;5;5;4;5
Nature_035-Nsrc33J_SRC;Nature;Nsrc33J;SRC;3.22222222222222;0.640512615220349;27;"SRC taken from ""Geese"", RSRC J = Canadian geese walking";"HRC = ""Ugly original: noticable quality problems yet professionally produced""";; ;3;4;3;4;4;2;3;4;4;3;3;2;3;4;3;3;4;3;2;3;3;4;3;3;3;3;4
Nature_036-Nsrc33K_1256K;Nature;Nsrc33K;1256K;3.59259259259259;0.797074422703197;27;"SRC taken from ""Geese"", RSRC K = swimming closeup";"HRC = ""H.264 coded at 1.256 Mbps, reduced resolution (824 x 464)""";; ;3;3;4;2;4;3;3;4;4;3;5;3;3;5;4;4;3;5;4;3;4;3;5;3;3;3;4
Nature_037-Nsrc33H_1732K;Nature;Nsrc33H;1732K;3.7037037037037;0.912090363894298;27;"SRC taken from ""Geese"", RSRC H = Canadian geese swimming";"HRC = ""H.264 coded at 1.732 Mbps, reduced resolution (1024 x 576)""";; ;3;3;4;3;4;3;4;5;4;3;3;3;4;5;5;5;2;5;2;3;4;5;3;4;4;3;4
Nature_038-Nsrc33K_2340K;Nature;Nsrc33K;2340K;4.57692307692308;0.643308754678618;26;"SRC taken from ""Geese"", RSRC K = swimming closeup";"HRC = ""H.264 coded at 2.34 Mbps, 720p resolution (1280 x 720)""";; ;4;4;4;;5;3;4;5;5;5;5;4;4;5;5;5;5;5;5;4;5;5;5;5;5;3;5
Nature_039-Nsrc33U_2340K;Nature;Nsrc33U;2340K;4.59259259259259;0.636049058295352;27;"SRC taken from ""Geese"", RSRC Unique = bring into focus";"HRC = ""H.264 coded at 2.34 Mbps, 720p resolution (1280 x 720)""";; ;5;5;4;3;5;4;4;5;5;5;5;3;4;5;5;5;5;5;5;5;4;4;5;5;5;4;5
Nature_040-Nsrc33J_0512K;Nature;Nsrc33J;0512K;3.2962962962963;0.868899162725892;27;"SRC taken from ""Geese"", RSRC J = Canadian geese walking";"HRC = ""H.264 coded at 512 Kbps, reduced resolution (512 x 288)""";; ;2;3;3;2;4;3;3;3;3;3;5;3;3;5;4;5;3;4;2;3;4;4;3;2;3;4;3
Nature_041-Nsrc33U_SRC;Nature;Nsrc33U;SRC;4.2962962962963;0.541707756495413;27;"SRC taken from ""Geese"", RSRC Unique = geese take off from road";"HRC = ""Original: converted to 720p 23.976 fps, H.264 encoded at 40Mbps""";; ;4;4;4;4;4;5;4;5;5;4;5;4;4;5;4;4;5;4;5;3;4;4;4;5;5;4;4
Nature_042-Nsrc33L_1256K;Nature;Nsrc33L;1256K;2.81481481481482;0.833760574239808;27;"SRC taken from ""Geese"", RSRC L = sunset over water";"HRC = ""H.264 coded at 1.256 Mbps, reduced resolution (824 x 464)""";; ;2;2;3;3;3;2;3;3;2;4;3;1;3;5;3;3;2;3;4;2;3;3;3;2;3;2;4
Nature_043-Nsrc33L_SRC;Nature;Nsrc33L;SRC;3.48148148148148;0.935223970310789;27;"SRC taken from ""Geese"", RSRC L = sunset over water";"HRC = ""Original: converted to 720p 23.976 fps, H.264 encoded at 40Mbps""";; ;2;4;3;3;4;4;3;5;3;4;5;2;3;4;4;4;2;4;4;4;3;4;3;4;4;1;4
Nature_044-Nsrc33H_1256K;Nature;Nsrc33H;1256K;2.92592592592593;0.873803618402192;27;"SRC taken from ""Geese"", RSRC H = Canadian geese swimming";"HRC = ""H.264 coded at 1.256 Mbps, reduced resolution (824 x 464)""";; ;2;3;3;1;3;1;3;4;2;3;3;3;3;2;3;4;3;3;4;3;3;5;4;3;3;2;3
Nature_045-Nsrc33M_2340K;Nature;Nsrc33M;2340K;3.96296296296296;0.758616224120323;27;"SRC taken from ""Geese"", RSRC M = snowing";"HRC = ""H.264 coded at 2.34 Mbps, 720p resolution (1280 x 720)""";; ;3;4;4;3;4;5;4;5;4;4;4;3;5;3;2;4;3;4;5;4;4;4;5;5;4;4;4
Nature_046-Nsrc33M_1732K;Nature;Nsrc33M;1732K;3.25925925925926;0.812999791493615;27;"SRC taken from ""Geese"", RSRC M = snowing";"HRC = ""H.264 coded at 1.732 Mbps, reduced resolution (1024 x 576)""";; ;3;3;4;2;4;4;2;4;3;3;3;3;3;5;2;3;3;4;4;4;2;3;4;4;4;2;3
Nature_047-Nsrc33M_SRC;Nature;Nsrc33M;SRC;4.25925925925926;0.712125345092075;27;"SRC taken from ""Geese"", RSRC M = snowing";"HRC = ""Original: converted to 720p 23.976 fps, H.264 encoded at 40Mbps""";; ;4;5;5;4;5;5;3;4;4;5;5;4;4;4;5;2;4;4;4;4;4;4;5;5;5;4;4
Nature_048-Nsrc33M_0951K;Nature;Nsrc33M;0951K;2.96296296296296;0.807726223680804;27;"SRC taken from ""Geese"", RSRC M = snowing";"HRC = ""H.264 coded at 951 Kbps, reduced resolution (696 x 392)""";; ;2;4;4;3;4;2;2;3;3;3;4;2;3;4;2;2;3;4;2;2;3;3;4;2;4;3;3
Nature_049-Nsrc33M_0512K;Nature;Nsrc33M;0512K;2.25925925925926;0.812999791493615;27;"SRC taken from ""Geese"", RSRC M = snowing";"HRC = ""H.264 coded at 512 Kbps, reduced resolution (512 x 288)""";; ;1;3;3;1;3;3;2;3;2;3;2;2;2;3;1;2;2;3;1;1;2;4;3;2;3;2;2
Nature_050-Nsrc33O_SRC;Nature;Nsrc33O;SRC;4.55555555555556;0.640512615220349;27;"SRC taken from ""Geese"", RSRC O = geese on white backdrop";"HRC = ""Original: converted to 720p 23.976 fps, H.264 encoded at 40Mbps""";; ;4;5;5;3;5;5;3;5;5;5;4;4;5;5;5;5;4;4;5;4;4;4;5;5;5;5;5
Nature_051-Nsrc33N_0951K;Nature;Nsrc33N;0951K;1.85185185185185;0.863966866516735;27;"SRC taken from ""Geese"", RSRC N = geese taking off from snow";"HRC = ""H.264 coded at 951 Kbps, reduced resolution (696 x 392)""";; ;1;1;3;1;3;1;2;2;1;2;2;1;2;2;1;4;2;2;1;2;2;4;2;1;2;1;2
Nature_052-Nsrc33N_0512K;Nature;Nsrc33N;0512K;1.18518518518519;0.39584739066357;27;"SRC taken from ""Geese"", RSRC N = geese taking off from snow";"HRC = ""H.264 coded at 512 Kbps, reduced resolution (512 x 288)""";; ;1;1;2;1;2;1;1;1;1;1;1;1;2;1;1;1;1;2;1;1;1;2;1;1;1;1;1
Nature_053-Nsrc33N_SRC;Nature;Nsrc33N;SRC;3.55555555555556;0.751067616198811;27;"SRC taken from ""Geese"", RSRC N = geese taking off from snow";"HRC = ""Original: converted to 720p 23.976 fps, H.264 encoded at 40Mbps""";; ;3;4;4;2;4;4;3;3;4;4;4;3;3;4;2;3;3;3;5;3;3;4;4;5;4;4;4
Nature_054-Nsrc33O_0512K;Nature;Nsrc33O;0512K;2.25925925925926;0.812999791493615;27;"SRC taken from ""Geese"", RSRC O = geese on white backdrop";"HRC = ""H.264 coded at 512 Kbps, reduced resolution (512 x 288)""";; ;2;3;3;3;2;2;1;2;2;2;1;1;2;3;1;4;2;2;2;3;2;4;3;3;2;2;2
Nature_055-Nsrc33O_2340K;Nature;Nsrc33O;2340K;2.11111111111111;0.751067616198811;27;"SRC taken from ""Geese"", RSRC O = geese on white backdrop";"HRC = ""H.264 coded at 2.34 Mbps, 720p resolution (1280 x 720)""";; ;2;1;3;3;2;2;1;2;2;4;2;2;3;2;1;1;3;2;1;2;2;2;2;3;2;3;2
Nature_056-Nsrc33O_SRC;Nature;Nsrc33O;SRC;3.92307692307692;0.844894167245907;26;"SRC taken from ""Geese"", RSRC O = geese on white backdrop";"HRC = ""Original: converted to 720p 23.976 fps, H.264 encoded at 40Mbps""";; ;3;2;4;4;4;4;4;4;4;3;5;3;3;5;2;5;5;4;4;4;4;4;4;5;5;;4
Nature_057-Nsrc33J_SRC;Nature;Nsrc33J;SRC;4.14814814814815;0.769800358919501;27;"SRC taken from ""Geese"", RSRC J = Canadian geese walking";"HRC = ""Original: converted to 720p 23.976 fps, H.264 encoded at 40Mbps""";; ;4;4;5;4;4;4;3;5;5;4;5;3;5;3;3;5;3;4;4;4;3;4;4;5;5;5;5
Nature_058-Nsrc33P_1256K;Nature;Nsrc33P;1256K;3.37037037037037;0.564879030490882;27;"SRC taken from ""Geese"", RSRC P = feeding geese";"HRC = ""H.264 coded at 1.256 Mbps, reduced resolution (824 x 464)""";; ;4;4;4;3;4;3;2;3;3;3;3;3;3;4;4;3;3;4;3;3;3;4;4;3;4;3;4
Nature_059-Nsrc33P_SRC;Nature;Nsrc33P;SRC;4.03703703703704;0.758616224120322;27;"SRC taken from ""Geese"", RSRC P = feeding geese";"HRC = ""Original: converted to 720p 23.976 fps, H.264 encoded at 40Mbps""";; ;3;4;4;3;4;4;3;5;5;4;4;3;3;5;5;4;3;5;4;3;4;5;5;5;4;4;4
Nature_060-Nsrc33P_1732K;Nature;Nsrc33P;1732K;3.14814814814815;0.90739287156216;27;"SRC taken from ""Geese"", RSRC P = feeding geese";"HRC = ""H.264 coded at 1.732 Mbps, reduced resolution (1024 x 576)""";; ;2;4;3;3;4;2;3;3;3;3;3;2;3;4;5;5;3;3;1;3;4;4;3;3;3;2;4
Nature_061-Nsrc33Q_0951K;Nature;Nsrc33Q;0951K;3.76923076923077;0.764601454756257;26;"SRC taken from ""Geese"", RSRC Q = head in focus, blurred background";"HRC = ""H.264 coded at 951 Kbps, reduced resolution (696 x 392)""";; ;3;3;4;;4;4;3;4;4;3;4;4;4;5;5;5;2;4;4;4;3;4;4;4;4;2;4
Nature_062-Nsrc33P_SRC;Nature;Nsrc33P;SRC;4.37037037037037;0.741523802623725;27;"SRC taken from ""Geese"", RSRC P = feeding geese";"HRC = ""Ugly original: noticable quality problems yet professionally produced""";; ;4;4;4;2;4;4;4;5;5;4;5;4;5;5;5;5;5;5;5;4;5;4;4;5;5;3;4
Nature_063-Nsrc33P_0951K;Nature;Nsrc33P;0951K;3.92592592592593;0.675159578055778;27;"SRC taken from ""Geese"", RSRC P = feeding geese";"HRC = ""H.264 coded at 951 Kbps, reduced resolution (696 x 392)""";; ;3;3;4;4;4;4;3;5;4;3;4;3;4;5;4;4;3;5;4;3;4;4;4;5;4;4;5
Nature_064-Nsrc33Q_SRC;Nature;Nsrc33Q;SRC;4.2962962962963;0.608580619450185;27;"SRC taken from ""Geese"", RSRC Q = head in focus, blurred background";"HRC = ""Original: converted to 720p 23.976 fps, H.264 encoded at 40Mbps""";; ;4;4;4;4;5;4;3;5;4;5;5;3;4;5;5;5;4;5;5;4;4;5;4;4;4;4;4
Nature_065-Nsrc33P_SRC;Nature;Nsrc33P;SRC;4.37037037037037;0.629294363562392;27;"SRC taken from ""Geese"", RSRC P = feeding geese";"HRC = ""Original: converted to 720p 23.976 fps, H.264 encoded at 40Mbps""";; ;4;4;5;4;5;4;4;5;4;5;5;3;5;5;5;5;3;5;4;4;4;4;4;5;4;4;5
Nature_066-Nsrc33L_0512K;Nature;Nsrc33L;0512K;1.40740740740741;0.572394381205238;27;"SRC taken from ""Geese"", RSRC L = sunset over water";"HRC = ""H.264 coded at 512 Kbps, reduced resolution (512 x 288)""";; ;1;1;2;1;3;1;1;1;1;2;2;2;2;1;1;2;1;2;1;1;1;2;2;1;1;1;1
Nature_067-Nsrc34R_0951K;Nature;Nsrc34R;0951K;3.14814814814815;0.718101326881879;27;"SRC taken from ""Eldorado"", RSRC R = mountain timelapse";"HRC = ""H.264 coded at 951 Kbps, reduced resolution (696 x 392)""";; ;3;4;4;3;3;4;3;4;3;3;3;2;3;4;4;4;2;3;1;3;3;3;3;3;3;4;3
Nature_068-Nsrc34R_1732K;Nature;Nsrc34R;1732K;4.33333333333333;0.679366220486757;27;"SRC taken from ""Eldorado"", RSRC R = mountain timelapse";"HRC = ""H.264 coded at 1.732 Mbps, reduced resolution (1024 x 576)""";; ;3;4;5;4;4;3;3;5;5;4;4;4;5;4;5;5;5;4;4;5;5;4;4;5;5;5;4
Nature_069-Nsrc34R_SRC;Nature;Nsrc34R;SRC;4.77777777777778;0.423659272868162;27;"SRC taken from ""Eldorado"", RSRC R = mountain timelapse";"HRC = ""Original: converted to 720p 23.976 fps, H.264 encoded at 40Mbps""";; ;4;5;5;4;5;5;4;5;5;5;5;4;5;5;5;5;4;5;5;5;5;5;5;5;5;4;5
Nature_070-Nsrc34R_0512K;Nature;Nsrc34R;0512K;2.66666666666667;0.679366220486758;27;"SRC taken from ""Eldorado"", RSRC R = mountain timelapse";"HRC = ""H.264 coded at 512 Kbps, reduced resolution (512 x 288)""";; ;2;4;4;3;3;2;2;3;3;3;2;2;3;3;2;2;2;3;4;3;3;3;3;2;2;2;2
Nature_071-Nsrc34V_SRC;Nature;Nsrc34V;SRC;4.65384615384615;0.561591146105969;26;"SRC taken from ""Eldorado"", RSRC V = closeup, blur backdrop, still";"HRC = ""Original: converted to 720p 23.976 fps, H.264 encoded at 40Mbps""";; ;4;5;5;4;5;5;4;5;5;4;5;3;5;5;;5;5;4;5;5;5;5;4;5;4;5;5
Nature_072-Nsrc34V_1732K;Nature;Nsrc34V;1732K;3.96;0.978093383408081;25;"SRC taken from ""Eldorado"", RSRC V = closeup, blur backdrop, still";"HRC = ""H.264 coded at 1.732 Mbps, reduced resolution (1024 x 576)""";; ;;3;5;;4;4;3;5;4;3;5;2;5;4;2;3;3;4;5;5;5;5;5;4;4;3;4
Nature_073-Nsrc34W_SRC;Nature;Nsrc34W;SRC;4.66666666666667;0.620173672946042;27;"SRC taken from ""Eldorado"", RSRC W = closeup, camera moving forward";"HRC = ""Original: converted to 720p 23.976 fps, H.264 encoded at 40Mbps""";; ;4;5;5;3;5;5;5;5;5;3;5;5;5;5;5;5;4;5;5;4;5;5;4;5;4;5;5
Nature_074-Nsrc34U_SRC;Nature;Nsrc34U;SRC;4.7037037037037;0.668800005452637;27;"SRC taken from ""Eldorado"", RSRC Unique = refocus";"HRC = ""Original: converted to 720p 23.976 fps, H.264 encoded at 40Mbps""";; ;4;5;5;4;4;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;2;4
Nature_075-Nsrc34S_SRC;Nature;Nsrc34S;SRC;4.33333333333333;0.733799385705343;27;"SRC taken from ""Eldorado"", RSRC S = Mountain wilderness pan";"HRC = ""Original: converted to 720p 23.976 fps, H.264 encoded at 40Mbps""";; ;3;3;5;4;4;5;4;4;4;5;3;4;4;5;4;4;3;5;5;4;5;5;5;5;5;5;5
Nature_076-Nsrc34S_1732K;Nature;Nsrc34S;1732K;3.96296296296296;0.649347689340943;27;"SRC taken from ""Eldorado"", RSRC S = Mountain wilderness pan";"HRC = ""H.264 coded at 1.732 Mbps, reduced resolution (1024 x 576)""";; ;4;3;4;4;4;4;3;5;4;4;4;3;4;4;4;4;4;5;5;3;4;4;3;5;3;4;5
Nature_077-Nsrc34S_2340K;Nature;Nsrc34S;2340K;3.59259259259259;0.888354540244935;27;"SRC taken from ""Eldorado"", RSRC S = Mountain wilderness pan";"HRC = ""H.264 coded at 2.34 Mbps, 720p resolution (1280 x 720)""";; ;3;2;4;3;3;3;4;5;5;4;5;2;4;4;3;2;3;4;4;3;3;4;5;4;4;3;4
Nature_078-Nsrc34S_1256K;Nature;Nsrc34S;1256K;3.7037037037037;0.775331929653101;27;"SRC taken from ""Eldorado"", RSRC S = Mountain wilderness pan";"HRC = ""H.264 coded at 1.256 Mbps, reduced resolution (824 x 464)""";; ;3;3;4;3;4;3;3;4;5;4;3;3;3;5;3;5;3;4;5;3;3;4;4;5;4;3;4
Nature_079-Nsrc34S_SRC;Nature;Nsrc34S;SRC;4.40740740740741;0.797074422703197;27;"SRC taken from ""Eldorado"", RSRC S = Mountain wilderness pan";"HRC = ""Ugly original: noticable quality problems yet professionally produced""";; ;2;4;5;4;5;5;4;5;4;5;3;4;5;5;5;5;5;5;4;4;4;5;3;5;5;4;5
Nature_080-Nsrc34S_0951K;Nature;Nsrc34S;0951K;3.33333333333333;0.9198662110078;27;"SRC taken from ""Eldorado"", RSRC S = Mountain wilderness pan";"HRC = ""H.264 coded at 951 Kbps, reduced resolution (696 x 392)""";; ;2;3;4;3;3;2;3;4;3;3;5;1;3;5;4;4;2;4;4;3;4;3;3;4;3;4;4
Nature_081-Nsrc34S_SRC;Nature;Nsrc34S;SRC;4.18518518518519;0.786278333819277;27;"SRC taken from ""Eldorado"", RSRC S = Mountain wilderness pan";"HRC = ""Original: converted to 720p 23.976 fps, H.264 encoded at 40Mbps""";; ;2;5;4;3;4;5;3;5;5;4;5;4;3;4;5;4;4;5;5;4;4;5;4;5;4;4;4
Nature_082-Nsrc34S_0512K;Nature;Nsrc34S;0512K;2.03703703703704;0.854016820293798;27;"SRC taken from ""Eldorado"", RSRC S = Mountain wilderness pan";"HRC = ""H.264 coded at 512 Kbps, reduced resolution (512 x 288)""";; ;4;1;3;2;3;2;1;3;2;3;2;1;3;3;1;2;1;2;1;2;1;3;2;2;2;1;2
Nature_083-Nsrc34T_SRC;Nature;Nsrc34T;SRC;4.48148148148148;0.642732769590452;27;"SRC taken from ""Eldorado"", RSRC T = Rain";"HRC = ""Original: converted to 720p 23.976 fps, H.264 encoded at 40Mbps""";; ;5;4;5;4;4;4;4;5;5;4;5;4;5;5;5;3;5;4;5;3;4;5;5;5;5;4;5
Nature_084-Nsrc34T_0951K;Nature;Nsrc34T;0951K;2.92592592592593;0.873803618402192;27;"SRC taken from ""Eldorado"", RSRC T = Rain";"HRC = ""H.264 coded at 951 Kbps, reduced resolution (696 x 392)""";; ;3;3;4;3;4;2;1;4;2;3;2;2;3;4;4;3;2;3;5;2;3;3;3;2;3;3;3
Nature_085-Nsrc34X_0951K;Nature;Nsrc34X;0951K;2.69230769230769;0.73589296880624;26;"SRC taken from ""Eldorado"", RSRC X = Walking shouldercam in mountains";"HRC = ""H.264 coded at 951 Kbps, reduced resolution (696 x 392)""";; ;3;2;3;3;4;2;2;3;2;3;3;1;3;4;2;;3;3;3;3;3;4;2;2;2;3;2
